university,id,publication,year
RUDN,24153,8H49H0AVTD,2016
RUDN,24153,49SPHEC8OQ,2012
RUDN,24153,U1HHOC5NIR,2019
RUDN,24153,9MQX054ITE,2008
RUDN,24153,V7ZCV0STF8,2010
BMSTU,24145,AYCCQ64DAF,2021
BMSTU,24145,RP6VS8643X,2015
BMSTU,24145,02C0CF0NL5,2012
BMSTU,24145,PZOOMAB1IV,2020
BMSTU,24145,MCAJLCPKSV,2020
BMSTU,24145,JWYPP3IZOS,2016
BMSTU,24145,JRC8SSJ8K4,2021
BMSTU,24145,JIQ2BMOM0P,2021
BMSTU,24145,4YL0VMO8R8,2014
BMSTU,24145,VK1CTW74U7,2016
BMSTU,24145,9KWZ46S32H,2013
BMSTU,24145,IZ6LGAXRXG,2017
BMSTU,24145,PY1E2YQ1CG,2016
RUDN,48250,HAM7K68VTJ,2009
RUDN,48250,LDD8KIJMFA,2022
RUDN,48250,8ZA4IUBSKH,2011
RUDN,48250,7T2YXAC9AJ,2010
RUDN,48250,VF7L0SGFFI,2017
RUDN,48250,MZGCT959IG,2011
RUDN,48250,K4G5WC25PV,2016
RUDN,48250,WVCE2G3KPK,2017
RUDN,48250,1LBJ7P1G59,2017
RUDN,48250,J6P4HHLBCI,2018
RUDN,48250,LTIQIQQ42G,2012
RUDN,48250,1K69ULWBVX,2008
RUDN,48250,7P8R4P1IR3,2008
RUDN,48250,7W8TOSAOOS,2016
RUDN,48250,L3OKR3KX4Q,2009
RUDN,48250,VEBCYTKGY5,2019
RUDN,48250,STXX81AY9X,2016
RUDN,48250,IE5XUFPN0P,2010
RUDN,48250,TUCBGLDYSJ,2014
RUDN,48250,NPDCBML2VQ,2022
RUDN,48250,HDW281O9RT,2009
RUDN,48250,QZHVKW1OO4,2013
RUDN,48250,317TJ9U15K,2018
RUDN,48250,DVVLF1NVD0,2014
RUDN,48250,28UH9YXW39,2019
RUDN,48250,13M85CZCL1,2008
RUDN,48250,1DXWOWC825,2009
RUDN,48250,H8V4BCDKTD,2008
RUDN,48250,71F8HYMXSI,2012
RUDN,48250,SVU3PDF7OA,2022
MePhi,36613,9OSZJHIVI4,2013
MePhi,36613,05MEMX7RPH,2012
MePhi,36613,EBW93NHHBM,2019
MePhi,36613,TPNS8ND0C1,2008
MePhi,36613,Z28E0HTXLB,2012
MePhi,36613,ZK8OXVPOCP,2015
MePhi,36613,R3EBJB19MR,2011
MePhi,36613,QB7QPTPWSS,2016
MePhi,9611,TTQ9O9DX8T,2012
MePhi,9611,AAN2DS5IN8,2010
MePhi,9611,OXSYK5Y6C1,2022
MePhi,9611,KDRZ2XKK81,2014
MePhi,9611,N16K1ADLRD,2011
MePhi,9611,45FH6KWFY3,2013
MePhi,9611,P5ZL5FIPP4,2013
MePhi,9611,F3SDYAAO2I,2020
MePhi,9611,LS8G25N20T,2021
MePhi,9611,RBPR2I7L57,2009
MePhi,9611,OIXOSMGTNI,2021
MePhi,9611,T5388ZZRZT,2009
MePhi,9611,UKVJAU857J,2020
BMSTU,17692,AAXSLK41ED,2010
BMSTU,17692,SQ3OIWFSS4,2012
BMSTU,17692,YYQ4Q423GA,2011
BMSTU,17692,MW2WDKCSKW,2010
BMSTU,17692,CMGWHUWJM6,2008
BMSTU,17692,KEY659K1Z9,2018
BMSTU,17692,OW8GNN8WR7,2008
BMSTU,17692,98P3S1YJXW,2013
BMSTU,17692,2INJ7Q03D7,2019
BMSTU,17692,0XHESDFCVE,2020
MSU,12112,KBX0L43W23,2012
MSU,12112,JZ4T4KFRGS,2017
MSU,12112,KYDA5KFB5T,2016
MSU,12112,GFPKFFIJG0,2012
MSU,12112,AVPJ7LKFJ4,2018
MSU,12112,DPOT4DY86U,2013
MSU,12112,7ZQS6BPM5I,2013
MSU,12112,1VEDD9O8NH,2022
MSU,12112,28RXJHJN3U,2018
MSU,12112,7HUMQT7RA0,2014
MSU,12112,GPFPLEAK8Q,2018
MSU,12112,MSC1VOZCH5,2013
MSU,12112,R472QA40LD,2017
MSU,12112,G3BZK7L496,2010
MSU,12112,O3DR6ITS8V,2010
MSU,12112,EG23V1P5BP,2017
MSU,12112,U9KY8QYJ4N,2009
MSU,12112,KEG1VIZ2MI,2009
MSU,12112,5AMYEVJXIJ,2010
MSU,12112,OHOB9YN5U0,2015
MIPT,5067,JHZHA10YI8,2021
MIPT,5067,00YPZMGCEC,2015
MIPT,5067,T7A5I7QZ65,2010
MIPT,5067,3WCJ9RRNVE,2017
MIPT,5067,D622LKWX8J,2010
MIPT,5067,17JGMFEEPS,2013
MIPT,5067,G8CF50EAXO,2013
MIPT,5067,GAV8HNACNZ,2012
MIPT,5067,A0YJ4TMVQU,2013
MIPT,5067,7DOD8MTAUO,2019
MIPT,5067,TQLN6OK3Y6,2017
MIPT,5067,VXZO7XFGP9,2008
MIPT,5067,N6PNF64BV0,2009
MIPT,5067,AHCUUA0NWK,2010
MIPT,5067,MZUWXAG0T3,2010
MIPT,5067,IYHVPRYJIN,2018
MIPT,5067,HW1Y0WPR3R,2015
MIPT,5067,7JJZCL6OCL,2011
MIPT,5067,RDT7Y78L4F,2010
MIPT,5067,HITAPPUAUT,2018
MIPT,5067,KTR3GMDQ9W,2017
MIPT,5067,S8XBIN89HI,2021
MIPT,5067,V4LQGSU9R8,2012
MIPT,5067,YDRMDPRM0J,2010
MIPT,5067,6NPD6HE3B6,2012
MIPT,5067,BF1597S9Y9,2021
MIPT,5067,HZVO7Q372X,2015
MePhi,4792,HY33PEWOP2,2015
MePhi,4792,YS920FE3TY,2017
MePhi,4792,111HZ4JBEN,2009
MePhi,4792,9JQ5CHVJ73,2020
MePhi,4792,U8CQLOY4VV,2022
MePhi,4792,9FF05783WD,2011
MePhi,4792,1LV95KIZPF,2009
MePhi,4792,J4CGZQ0358,2014
MePhi,4792,RVOVZIXRDR,2018
MePhi,4792,B6BBG9CX7O,2013
MePhi,4792,W3245O6ZER,2015
MePhi,4792,YVBS6WA91U,2015
MePhi,4792,AJL9OU1HUG,2015
MePhi,4792,D2QVAGM2M5,2017
MePhi,4792,JAAJAJQHHH,2013
HSE,33334,HGJ254V3RZ,2009
MSU,29830,HNGNA8QLDN,2022
MSU,29830,79LTSUUF1U,2011
MSU,29830,2OQY551W6W,2012
MSU,29830,SAU44MNRSF,2022
MSU,29830,ED740S8YEJ,2017
MSU,29830,TFNKYAD8AW,2012
MSU,29830,KKLLOPF8Z0,2011
MSU,29830,NPJ3Q2054L,2020
MSU,29830,PUN6YDZR1M,2014
MSU,29830,5EAPIOOAZT,2021
MSU,29830,AMOY8YFBP9,2008
MSU,29830,HCX1OKT2G3,2010
MSU,29830,8N8NXNWYUH,2017
MSU,29830,QPGCRIYK1X,2014
MSU,29830,EX1CJ6W0FK,2018
MSU,29830,49SDCFIOAZ,2012
MSU,29830,H8AG4FH4Y7,2016
MSU,29830,VF8XP6M49S,2013
MSU,29830,FH6KEWNQVX,2020
MSU,29830,BQO27AHRSB,2022
MSU,29830,3BIJCM4XBU,2015
MSU,29830,F1TRN9TQG8,2018
MSU,29830,0W5MK9PRZT,2016
MSU,29830,BZI90T9UG9,2008
MSU,29830,OO1C9OSRKA,2008
MSU,29830,EADBYR1J5N,2022
MSU,29830,OTZ1W6CYJX,2017
MSU,29830,R0SCWL3LMP,2014
MSU,29830,NWTPIKIKPV,2011
MSU,29830,T2KQL4P2H2,2011
MISIS,29281,7Z88DYVJPN,2021
MISIS,29281,GDZWMSOXV6,2021
MISIS,29281,MR6QT831SO,2009
MISIS,29281,OGEPP6AGMW,2013
MISIS,29281,OX6Q3VEA82,2020
MISIS,29281,MY581ITUF1,2010
MISIS,29281,AU3XQCT1JZ,2008
MISIS,29281,XV9FVQGNRW,2012
MISIS,29281,IFBNVCFDQ8,2015
MISIS,29281,18YD20DEQL,2022
MISIS,29281,JR7AL3SK4N,2013
MISIS,29281,1R5NR6YK8S,2014
MISIS,29281,B2GO6TA02N,2010
MISIS,29281,D2K149IPKR,2009
MISIS,29281,LWG351JFB7,2015
MISIS,29281,4T21MDA1GI,2021
MISIS,29281,ZSOJLEG9Z7,2014
MISIS,29281,WFWW7XKQCE,2017
MISIS,29281,OFELYRNGFY,2018
MISIS,29281,QL4Q01H6UN,2014
MISIS,29281,WG9VLRTM7D,2015
MISIS,29281,BIQBI78RBT,2020
MISIS,29281,1FP5056RW7,2014
MISIS,29281,PPLJBKKQX3,2015
MISIS,29281,I50A9TJBN0,2022
MISIS,28887,55KQK2N9ZD,2012
MISIS,28887,2Q5QVY4Z16,2012
MISIS,28887,5H95W8DTEF,2015
MISIS,28887,ULHFPOHZMU,2015
MISIS,28887,OZZEQXKZO7,2018
MISIS,28887,ZFDE30TBHN,2020
MISIS,28887,TOM77957U1,2016
MISIS,28887,LZQI4I5Z9H,2017
MISIS,28887,F99EFXR2OF,2010
MISIS,28887,K2LEZQQQ2T,2016
MISIS,28887,UF3K70SA85,2016
MISIS,26492,6QNFFUMJDR,2013
MISIS,26492,LTESLBOFM4,2022
MISIS,26492,ATPHP8I66U,2013
MISIS,26492,855L921ZQB,2015
MISIS,26492,AMTGHBGWHZ,2020
MISIS,26492,NL6Y4ON4HR,2020
MISIS,26492,1Z7OVUDIVW,2012
MISIS,26492,W5LWRXV9P8,2022
MISIS,26492,LLCJSZ43VA,2020
MISIS,26492,32QXIWYJTJ,2015
MISIS,26492,5YCO9E58RS,2012
MISIS,26492,8952XGPRMB,2021
MISIS,26492,XVUFH03Q1E,2011
MISIS,26492,31DOKWNG5R,2015
MISIS,26492,RJ3D7WEL5B,2021
MISIS,26492,XKS6SF2PCP,2022
MISIS,26492,15MP980RX0,2008
MISIS,26492,EF88DBV8YM,2010
MISIS,26492,JNGA96Y9S4,2009
MISIS,26492,RYPCTFPLCV,2022
MISIS,26492,DZRZSZZU2R,2013
HSE,28914,00VAC0WV35,2022
HSE,28914,Y8GS1VS8RY,2010
HSE,28914,RTRMKYH7GG,2012
HSE,28914,DEGUQ5TMYZ,2022
HSE,28914,W2H05V8633,2019
HSE,28914,5AI8E9ZHI0,2015
HSE,28914,GLZKMSE9DJ,2012
HSE,28914,G5DTPWUFI2,2012
HSE,28914,7XP70TF9XY,2011
HSE,28914,CMS866Y2OZ,2008
HSE,28914,7O15PDU1B4,2013
HSE,28914,KUDCPIM4NS,2008
HSE,41278,OH4UEIN7JB,2012
HSE,41278,WEC2TQ1W9L,2010
HSE,41278,SX7Y95X2JP,2013
HSE,41278,I533FUSXBR,2022
HSE,41278,8O686DH78Z,2013
HSE,41278,Z64EZBQH2Q,2014
HSE,41278,8OWKTWER22,2009
HSE,41278,GGAZI0WF4V,2015
HSE,41278,OU8I33U2FH,2010
HSE,41278,ISBG5FTMJC,2009
HSE,41278,5Y07CRZ3H3,2018
HSE,41278,4GEHKKYWI1,2014
HSE,41278,U014FCJS4X,2020
HSE,41278,5G9Q3VHN2E,2016
HSE,41278,41S7Z28BBB,2015
HSE,41278,H5SSFXAF8K,2017
HSE,41278,OWS8JDWRRK,2008
HSE,41278,Z7R9GX35W9,2014
HSE,41278,7BE337PNC4,2013
HSE,41278,CQ8N6G1SZN,2009
MePhi,17021,DK2R8F5RUP,2009
MePhi,17021,RMH10O78JI,2015
MePhi,17021,D7RJ55XXGG,2013
MePhi,17021,YPFARMQONB,2014
MePhi,17021,73I7RRWJ17,2009
MePhi,17021,6BT4GDSMKU,2021
MIPT,13741,9CZ1YOHH3D,2016
MIPT,13741,98145BAQMQ,2019
MIPT,13741,WGJM4TK1EI,2022
MIPT,13741,P9YKDCZEQK,2018
MIPT,13741,AORC1RGZ1P,2020
MIPT,13741,YHL7QIBGK8,2015
MIPT,13741,S0Y5UOA98B,2014
MIPT,13741,4T2GK863PX,2021
MIPT,13741,HIJHW2AE81,2010
MIPT,13741,ZZVUBPVS97,2009
MIPT,13741,L1DN9ZNJTW,2010
MIPT,13741,8R0ZA4C3AJ,2021
MIPT,13741,PR48C5MFE8,2017
MIPT,13741,XQTZS8BGXN,2020
MIPT,13741,S3BIXVRN9Y,2011
MePhi,30409,R3FOLP6L2N,2021
MePhi,30409,B05WQOXGPT,2009
MePhi,30409,OHOXW21BJ5,2021
MePhi,30409,ZD86D7AQIL,2013
MePhi,30409,DK6RX5MEX6,2020
MePhi,30409,JTVVMT6CUU,2017
MePhi,30409,EWIPC9EC41,2022
MePhi,30409,2NIILLYB7P,2012
MePhi,30409,L5WXVBJRIR,2019
MePhi,30409,Q0BZI6F88A,2018
MSU,11214,TJ1RKC9KE4,2017
MSU,11214,K6YXGVXNQC,2009
MSU,11214,5CUO5C1HK9,2009
MSU,11214,3YGS2I9303,2008
MSU,11214,O57DACBO1J,2009
MSU,11214,1JWXXJ6EFE,2010
MSU,11214,SNTWST69TQ,2010
MSU,11214,CY6DKMZFYL,2019
MSU,11214,HXY5NNBZDA,2019
MSU,11214,S3JK8XPRZR,2009
MSU,11214,FVWJ8956HH,2019
MSU,11214,B6OG6NSC7I,2016
MSU,11214,7QZ7FB7G2V,2021
MSU,11214,IL634C8VRS,2012
MSU,11214,QZ6TZRD8TK,2015
MSU,11214,EIXNJSSEZ0,2016
MSU,11214,IV7RUKKGEA,2009
MSU,11214,FEV750LHYB,2018
MSU,11214,I4K4Z3Q9ZQ,2021
MSU,11214,ENCIGP6JYW,2015
MSU,11214,NCFZHZ0GSZ,2017
MSU,11214,O7MEMHLQOP,2012
MSU,11214,R8QD2SQNI8,2016
MSU,11214,COQMT43YDC,2018
MSU,11214,QWLJCBCPPU,2009
MSU,11214,DU6S07IEOZ,2019
MSU,11214,Q2RK47167U,2017
MSU,11214,YONOP9DUW3,2008
MSU,11214,Y66XYFGV72,2016
HSE,19787,IFFFAJ45FU,2015
HSE,19787,ZSH7C6LJXH,2021
HSE,19787,1RLHDT8BQH,2017
HSE,19787,HZZEQ5BUZD,2015
HSE,19787,S7YLM4FAN2,2022
HSE,19787,LGNQGOKTH1,2012
HSE,19787,ZT5UP6LBHA,2012
HSE,19787,IC43UTWFQQ,2013
HSE,19787,ZZDXNGDEDO,2015
HSE,19787,CK3UZP2RDZ,2017
HSE,19787,S5AXPC7OAJ,2016
HSE,19787,WZKSCN5VKJ,2010
HSE,19787,GZSD8D1O2U,2010
HSE,19787,7E1UZ2RKH9,2014
HSE,19787,GZW36O1E1Z,2013
BMSTU,5073,LG6V3VWMQX,2020
BMSTU,5073,E5YWRE79K6,2011
BMSTU,5073,UAF1N7D5JY,2019
BMSTU,5073,S4JJLDESY3,2012
BMSTU,5073,NRF7A84OUX,2012
BMSTU,5073,48XBF4MDWO,2016
BMSTU,5073,R41D0OLWKN,2016
BMSTU,5073,M0FETTTQ59,2014
BMSTU,5073,BFNCB1HKKX,2013
BMSTU,5073,TIVQX6FU5C,2011
BMSTU,5073,I6GT0420KY,2022
BMSTU,5073,L7XO9C7A35,2010
BMSTU,5073,LSQM4H23BF,2014
BMSTU,5073,99002GCUPM,2017
BMSTU,5073,LLK06X6EO2,2020
BMSTU,5073,ICBONKYOYQ,2012
BMSTU,5073,NEPPQPDXYT,2021
BMSTU,5073,H4WMSH4T0L,2010
BMSTU,5073,3D79P2NICX,2016
BMSTU,5073,3GS0399OUU,2016
BMSTU,5073,XEPB4D0LOL,2010
BMSTU,5073,AWG52UJHX6,2015
BMSTU,5073,7Z3VLM80BS,2016
BMSTU,5073,396RZQUQLV,2017
BMSTU,5073,YDX1ZKL4JW,2017
BMSTU,5073,6GRYXASITX,2018
BMSTU,5073,CQANDEAXZ7,2011
BMSTU,7712,W5INRSVVTW,2018
BMSTU,7712,UMZUNIWDSS,2021
BMSTU,7712,XNF9XHJYWB,2008
BMSTU,7712,OVM0ZMT8YY,2014
BMSTU,7712,I73E2UIZJ0,2022
BMSTU,7712,AJMP8EDG6D,2017
BMSTU,7712,O4MF1ES8ET,2013
BMSTU,7712,ITQQUODJYP,2015
BMSTU,7712,WXAF4XDX1I,2010
BMSTU,7712,LKZVIHA6D0,2015
BMSTU,7712,PABS0K9L3X,2018
BMSTU,7712,6DFOMZ4NC2,2011
MISIS,12691,7R8BFXH0KK,2021
MISIS,12691,XL7PK2JAB7,2009
MISIS,12691,9NEAOSZJQ7,2009
MISIS,12691,WEZXAASFC8,2019
MISIS,12691,E1US72AF6O,2020
MISIS,12691,J6QCI3KM7E,2016
MISIS,12691,8VVXU9VQOY,2019
MISIS,12691,I5SQTZ1Y4K,2011
MISIS,12691,SIWB1ZMP8B,2008
MISIS,12691,UAM7T3V9P8,2019
MISIS,12691,LM8BA9VBAF,2021
RUDN,27838,KUUD5HAM0D,2008
RUDN,27838,9JMYZ6U4V0,2010
RUDN,27838,18I6QN0BKN,2015
RUDN,27838,HU20BNEGHW,2010
RUDN,27838,W2T8MKSWBT,2019
RUDN,27838,XXYRSHPYMO,2014
RUDN,27838,5MAPG17Y96,2021
RUDN,27838,OWSTOQVKM2,2015
RUDN,27838,22X99ZBXGR,2008
RUDN,27838,WCNURVU83Y,2008
RUDN,27838,4TCV27GK1Y,2018
RUDN,27838,9HSPIWGMWX,2008
RUDN,27838,D881I1NEZB,2016
RUDN,27838,519WTZZ9CG,2016
RUDN,27838,ST7ARYD4YD,2008
MIPT,1520,8F6RETEHJG,2010
MIPT,1520,9WAYZ56TH6,2014
MIPT,1520,R9BDDBT0ZY,2014
MIPT,1520,RSH30VTYQW,2015
MIPT,1520,44FWQ2JSYD,2022
MIPT,1520,L5CHX79IFJ,2012
MIPT,1520,WF8XYHHUWL,2016
MIPT,1520,VTZ2SJ2YO7,2010
MIPT,1520,W3I9WUGIO4,2019
MIPT,1520,CW83ZEV3XD,2021
MIPT,1520,Q5BXMJUXOT,2019
MIPT,1520,E5JT6CQXIC,2018
MIPT,1520,UQAW9AWIJN,2010
MIPT,1520,63QXL7LXQN,2022
MIPT,1520,S9AVVQ8RA7,2018
MIPT,1520,ZL7AKMP1BV,2014
MIPT,1520,6EV7BGPLI1,2020
MIPT,1520,3HRLNY59OF,2013
MIPT,1520,3NUQPL97TE,2016
MIPT,1520,TKDJES1YAY,2019
MIPT,1520,JIX0W8LW44,2012
MIPT,1520,KBU35A4WAR,2017
MIPT,1520,B44J32G7L5,2008
MIPT,1520,7FRX1C3XGP,2020
MIPT,1520,RII1MRGJ27,2012
MIPT,1520,3HHVYHX2VG,2021
MISIS,15471,3I9GZ0L6ID,2018
MISIS,15471,VK74TDI909,2020
MISIS,15471,LGF98VB0IK,2016
MISIS,15471,O2EI8CGTAB,2012
MISIS,15471,QJGH0S5YMC,2018
MISIS,15471,OHCCCOW6T2,2013
MISIS,15471,EOGEA351OV,2013
MISIS,15471,QBA06CDCO2,2020
MISIS,15471,38BPUZWF8F,2010
MISIS,15471,E1KQC00KDQ,2021
MISIS,15471,M3KUHK2P1X,2020
MISIS,15471,GPAKG3NY5S,2020
MISIS,15471,U9V0F95VWS,2020
MISIS,15471,D2SS46C2IK,2019
MISIS,15471,RLRLLOVRZU,2015
MISIS,15471,XB348V2B3U,2010
MISIS,15471,VRZG4FN02I,2014
MISIS,15471,FZ0U11NS6R,2015
MISIS,15471,MDJXDRKBD2,2009
MISIS,15471,B5CS9T8J4E,2008
RUDN,27864,XBW05V6YIU,2008
RUDN,27864,8O8BBPQXNO,2011
RUDN,27864,5MENZ78DTI,2012
RUDN,27864,W9894CGCL3,2008
RUDN,27864,6HRNU7HGA4,2019
RUDN,27864,I7REHVERVA,2012
RUDN,27864,7ZGV0VY1GW,2022
RUDN,27864,BHL4AYGNH8,2019
RUDN,27864,BM7KGC5TAL,2018
RUDN,27864,FTYRZR38RK,2014
RUDN,27864,BMFS5L48LQ,2011
RUDN,27864,SNDRUKWHS1,2017
RUDN,27864,VLHQ4NP0OB,2008
RUDN,27864,MOPU38P7D8,2013
RUDN,27864,B48NAO6TKZ,2016
RUDN,27864,RLH480N7VR,2009
RUDN,27864,CI9T6GC8QY,2015
RUDN,27864,FO432BY69I,2014
RUDN,27864,1Q2P7ZIAXI,2014
MIPT,18681,KPXTSAN78H,2014
MePhi,24459,YIGH24H7WX,2017
MePhi,24459,XE3TYI1WSF,2008
MePhi,24459,KPG8SEHA6E,2022
MePhi,24459,KGI0WJOFWG,2009
MePhi,24459,57ZU1LTHFY,2020
MePhi,24459,GEQDAF84PT,2012
MePhi,24459,FDM5S59ZG5,2013
MePhi,24459,4QOIQ10ESW,2016
MePhi,24459,FBLHFEDCXL,2012
MePhi,24459,T20I4MBRFK,2009
MePhi,24459,I4WN56WWRM,2014
MePhi,24459,HEFS94YOUM,2021
MePhi,24459,VSOUXK9S7I,2020
MePhi,24459,ADESRT935S,2009
MePhi,24459,BMRDVZBAJZ,2011
MePhi,24459,D8VVF88WBM,2017
RUDN,45280,TH6QDZFRKE,2018
RUDN,45280,O8BDIX18BC,2011
RUDN,45280,B3YLRR0K6Y,2010
RUDN,45280,RT7LA1Z2RR,2008
RUDN,45280,UHF1WDMWG9,2018
RUDN,45280,L2M2M3CBHY,2009
RUDN,45280,O3J1SUEBL3,2021
RUDN,45280,BIGH6PSAPO,2011
RUDN,45280,HOS353XFKJ,2020
RUDN,45280,WBZ4IE15QI,2012
MIPT,44469,7QVZNDLY5J,2021
MIPT,44469,STNV38L78C,2016
MIPT,44469,J9OVM5DDGP,2011
MIPT,44469,ZCCRT5NGZR,2018
MIPT,44469,OMR9KMPWG7,2021
MIPT,44469,0KM9MZE57P,2016
MIPT,44469,T17B5PGA7X,2016
MIPT,44469,QF1RTDTAIZ,2015
MIPT,44469,1U9SKZIY0W,2010
MIPT,44469,61AAJMZW60,2008
MIPT,44469,Y0KKLR4FNL,2014
MIPT,44469,KJVVXMK5MJ,2018
MIPT,44469,LWQRPV74Z5,2013
MIPT,44469,567ZU7AWJ7,2018
MIPT,44469,W3HXH4ZC8E,2013
MIPT,44469,LUKWEDNUDO,2011
MIPT,44469,W696EEMPP2,2018
MIPT,44469,D7AXIN5HVL,2020
MIPT,44469,OV59WUH1LQ,2015
MIPT,44469,BVHP0UQWWF,2010
MIPT,44469,QTQHP7CM76,2013
MIPT,44469,XR7ZG57X0X,2012
MIPT,44469,NMG9I3BJFA,2009
MIPT,44469,CK4ELCIVD8,2013
MIPT,44469,9DLZ1AJPR4,2019
MIPT,44469,ZRVDJD9QAR,2010
MIPT,44469,P29DIFIF5V,2021
HSE,42526,U6VMMTSZJX,2014
HSE,42526,33DB13HK4T,2020
HSE,42526,OO2QSEQL0P,2008
HSE,42526,CRY37URHAG,2022
HSE,42526,NWQWBK9CGQ,2017
HSE,42526,G6P6KIJ48H,2017
HSE,42526,LXJD73ZN0V,2008
HSE,42526,1YT3UC4LLI,2012
HSE,42526,VXA1SBBN60,2010
HSE,42526,TNSN9K9IR6,2022
HSE,42526,HYEHK4GQ7H,2009
HSE,42526,7YIJVX4GMM,2012
HSE,42526,6G084TWO9A,2020
HSE,42526,9X44S87U9M,2009
HSE,42526,H1FYFS8VWX,2012
HSE,42526,KSXZULEV9X,2012
HSE,42526,3NQ1XSF9T1,2018
HSE,42526,VJS4PTMSQY,2018
HSE,42526,NX3SWBK6DU,2011
HSE,42526,M8J19KV4IJ,2011
HSE,42526,V9BGONOUEV,2014
HSE,42526,7O31BLDUTB,2019
HSE,42526,YNEW4VZ8KB,2011
HSE,42526,XON5QGYCD8,2011
HSE,42526,LQFS51RP6T,2020
HSE,42526,4VPF2G91EM,2014
MSU,28120,LN25LKZQUM,2010
MSU,28120,4N7XVCTBWO,2017
MSU,28120,OGW26Z5MIW,2010
MSU,28120,WL1QDTBU88,2022
MSU,28120,KZ8HYKYT6N,2019
MSU,28120,FJ7PNS2PHC,2010
MSU,28120,CTOD2IZ8IK,2016
MSU,28120,BJ1RWJBQ9C,2020
MSU,28120,L04X2Q3Q0A,2008
MSU,28120,7HFNM97MWL,2009
RUDN,37669,Q9YB82DG5S,2008
RUDN,37669,BGHSN4NNN1,2011
RUDN,37669,07WTRG77DM,2016
RUDN,37669,E6V5LHVBBW,2017
RUDN,37669,NVPHUJMC33,2019
RUDN,37669,21EETP4OKA,2018
RUDN,37669,TUC2OF2VQ1,2008
RUDN,37669,CFFNWGSUEL,2015
RUDN,37669,SABI1WYPGS,2019
RUDN,37669,34T9WVX0AA,2016
RUDN,37669,LBUGR4E4HQ,2016
RUDN,37669,R6U3WHVTKL,2015
RUDN,37669,JWZ8D7T5A3,2022
RUDN,37669,715WXYFF7X,2013
RUDN,37669,27KOC5JNWZ,2009
RUDN,37669,HD4PKLZUQP,2016
RUDN,37669,9WHA6I3U2J,2020
RUDN,37669,7RLSYIJBHG,2020
RUDN,37669,NPI1EFYAP2,2017
RUDN,37669,E6ASJKKI5C,2018
RUDN,37669,JFM9CGE160,2012
HSE,8496,M4RN33UXK9,2019
HSE,8496,5NRK82A501,2009
HSE,8496,6F9ZR97HTV,2008
HSE,8496,9QUAEUCP86,2008
HSE,8496,A8WX0HH4QZ,2011
HSE,8496,WIRALYEGLR,2010
HSE,8496,AQT78FRJUQ,2008
HSE,8496,G4295VMZWE,2010
HSE,8496,RQIL66HPXP,2010
HSE,8496,M7PR026EZ6,2020
HSE,8496,U7G908GT14,2012
HSE,8496,NB44UO5O95,2021
HSE,8496,X3W4CPSHG4,2016
HSE,8496,GD602YF2B9,2012
HSE,8496,CB8J6GFNBD,2011
HSE,8496,YWHBD2BE6K,2020
HSE,8496,TZBAPQ1DHH,2009
HSE,8496,IXLI1A26KR,2021
HSE,8496,SWDXTRXYVQ,2019
HSE,8496,K9I3VJNYCU,2008
MSU,6461,EAP395LCSN,2015
MSU,6461,WM40L4JEVG,2017
MSU,6461,3GMQ363V7P,2017
MePhi,49512,ZG4M4804D7,2014
MePhi,49512,C66HIYYM5D,2010
MePhi,49512,33PQZ2H78Q,2021
MePhi,49512,AFENHB3ZVI,2017
MePhi,49512,P3C8NACOPV,2017
MePhi,49512,CIJ1IVOF1W,2015
MePhi,49512,KCTZO5X2I2,2010
MePhi,49512,C204G1PB51,2021
MePhi,49512,R026FGDNGM,2017
MePhi,49512,HAAS70H1ZS,2015
MePhi,49512,JJ4G10IPNB,2008
MePhi,49512,N5GCZ8BQ4K,2011
MePhi,49512,CRBH7873KS,2022
MePhi,49512,CIKL8ICR9U,2016
MePhi,49512,G8YJYHUEVM,2020
MePhi,49512,AOVYCGUN5S,2013
MePhi,49512,IJLIDLIZ5L,2018
MePhi,49512,5F3O1955R6,2012
MePhi,49512,6TI9FWGV6Y,2014
MePhi,49512,K11G7ROQF2,2014
MePhi,49512,4GOTJEPML8,2019
MePhi,49512,FI6304KY72,2011
MePhi,49512,3PMFB6WQ0P,2022
MePhi,49512,74DZRNYRB4,2020
MePhi,49512,GYVHNPQDXP,2017
MePhi,49512,W8P8PDN13A,2013
MePhi,49512,O422LGD3NL,2022
MePhi,49512,V3102HH6LW,2010
MePhi,49512,54ZRJJZPMM,2015
HSE,32879,1W7JHJ7477,2013
HSE,32879,HWJR112OLE,2010
HSE,32879,HH9IE6DRY6,2014
HSE,32879,YK37O4KL15,2016
HSE,32879,F37U9B4YRO,2013
HSE,32879,BG1JHA548N,2020
HSE,32879,YV7OWAIP2J,2017
HSE,32879,R0UUYQ0RDF,2015
HSE,32879,XUGZTMBW51,2013
HSE,32879,OOAMHBFNV3,2020
HSE,32879,AWGQAE7RYD,2012
HSE,32879,7FVLA9Z94I,2019
HSE,32879,2YBUFDE2QK,2021
HSE,32879,42ZOUUAUCK,2017
HSE,32879,02MDVZWZLQ,2009
HSE,32879,8ROHPG0CUG,2020
HSE,32879,BNPU2T4HBP,2011
HSE,32879,LETF32ALCR,2017
HSE,32879,TK57DOX4C7,2020
HSE,32879,45NKUDLCMY,2016
HSE,32879,KI6OYRABLJ,2012
HSE,32879,GOYWRGPM8T,2017
HSE,32879,PIRMC67UZK,2019
HSE,32879,H2HAB834NS,2021
